"MGI:1913300","0610009B22Rik","0610009B22Rik<tm1b(EUCOMM)Hmgu>/0610009B22Rik<tm1b(EUCOMM)Hmgu>","MP:0001489","decreased startle reflex"
"MGI:1289184","Setd3","Setd3<tm1.1(NCOM)Mfgc>/Setd3<tm1.1(NCOM)Mfgc>","MP:0003313","abnormal locomotor activation"
"MGI:1920145","Setd5","Setd5<tm1a(EUCOMM)Wtsi>/Setd5<+>","MP:0006358","absent pinna reflex"
"MGI:1920145","Setd5","Setd5<tm1a(EUCOMM)Wtsi>/Setd5<+>","MP:0010053","decreased grip strength"
"MGI:1913333","Setd6","Setd6<tm1.1(KOMP)Mbp>/Setd6<tm1.1(KOMP)Mbp>","MP:0001392","abnormal locomotor behavior"
"MGI:1934229","Setdb1","Tg(Camk2a-Setdb1)1Akba/?","MP:0001405","impaired coordination"
"MGI:2685139","Setdb2","Setdb2<tm1a(KOMP)Wtsi>/Setdb2<tm1a(KOMP)Wtsi>","MP:0001406","abnormal gait"
"MGI:2685139","Setdb2","Setdb2<tm1a(KOMP)Wtsi>/Setdb2<tm1a(KOMP)Wtsi>","MP:0010052","increased grip strength"
"MGI:1921979","Setmar","Setmar<tm1a(EUCOMM)Wtsi>/Setmar<tm1a(EUCOMM)Wtsi>","MP:0000745","tremors"
"MGI:2443480","Setx","Setx<tm1b(EUCOMM)Wtsi>/Setx<tm1b(EUCOMM)Wtsi>","MP:0010053","decreased grip strength"
"MGI:104745","Sez6","Sez6<tm1.1Sest>/Sez6<tm1.1Sest>","MP:0001392","abnormal locomotor behavior"
"MGI:104745","Sez6","Sez6<tm1.1Sest>/Sez6<tm1.1Sest>","MP:0001402","hypoactivity"
"MGI:104745","Sez6","Sez6<tm1.1Sest>/Sez6<tm1.1Sest>","MP:0001405","impaired coordination"
"MGI:104745","Sez6","Sez6<tm1.1Sest>/Sez6<tm1.1Sest>","MP:0001522","impaired swimming"
"MGI:104745","Sez6","Sez6<tm1.1Sest>/Sez6<tm1.1Sest>","MP:0002757","decreased vertical activity"
"MGI:1935121","Sez6l","Sez6l<tm1Hta>/Sez6l<tm1Hta>","MP:0001405","impaired coordination"
"MGI:1935121","Sez6l","Sez6l<tm1b(EUCOMM)Hmgu>/Sez6l<tm1b(EUCOMM)Hmgu>","MP:0001399","hyperactivity"
"MGI:1935121","Sez6l","Sez6l<tm1b(EUCOMM)Hmgu>/Sez6l<tm1b(EUCOMM)Hmgu>","MP:0001402","hypoactivity"
"MGI:1935121","Sez6l","Sez6l<tm1b(EUCOMM)Hmgu>/Sez6l<tm1b(EUCOMM)Hmgu>","MP:0001406","abnormal gait"
"MGI:1935121","Sez6l","Sez6l<tm1b(EUCOMM)Hmgu>/Sez6l<tm1b(EUCOMM)Hmgu>","MP:0003313","abnormal locomotor activation"
"MGI:1289341","Sf3b3","Sf3b3<em1(IMPC)J>/Sf3b3<+>","MP:0003313","abnormal locomotor activation"
"MGI:101760","Sfswap","Sfswap<Tg(Tyr)2267BOve>/Sfswap<Tg(Tyr)2267BOve>","MP:0003491","abnormal voluntary movement"
"MGI:101760","Sfswap","Sfswap<em1(IMPC)J>/Sfswap<+>","MP:0001515","abnormal grip strength"
"MGI:2137677","Sfxn1","Sfxn1<tm1b(EUCOMM)Wtsi>/Sfxn1<tm1b(EUCOMM)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:1329042","Sgce","Sgce<Gt(148G1)Cmhd>/Sgce<+>","MP:0001402","hypoactivity"
"MGI:1329042","Sgce","Sgce<Gt(148G1)Cmhd>/Sgce<+>","MP:0001405","impaired coordination"
"MGI:1329042","Sgce","Sgce<Gt(148G1)Cmhd>/Sgce<+>","MP:0001406","abnormal gait"
"MGI:1329042","Sgce","Sgce<Gt(148G1)Cmhd>/Sgce<+>","MP:0001407","short stride length"
"MGI:1329042","Sgce","Sgce<em1(IMPC)H>/Sgce<em1(IMPC)H>","MP:0001392","abnormal locomotor behavior"
"MGI:1329042","Sgce","Sgce<tm1Ygl>/Sgce<+>","MP:0001405","impaired coordination"
"MGI:1329042","Sgce","Sgce<tm1Ygl>/Sgce<tm1Ygl>","MP:0001405","impaired coordination"
"MGI:1329042","Sgce","Sgce<tm1Ygl>/Sgce<tm1Ygl>","MP:0001525","impaired balance"
"MGI:1329042","Sgce","Sgce<tm2.1Ygl>/Sgce<+> Tg(Pcp2-cre)2Mpin/?","MP:0003908","decreased stereotypic behavior"
"MGI:1346524","Sgcg","Sgcg<tm1Mcn>/Sgcg<tm1Mcn>","MP:0001402","hypoactivity"
"MGI:1346524","Sgcg","Sgcg<tm1Mcn>/Sgcg<tm1Mcn>","MP:0001406","abnormal gait"
"MGI:1346524","Sgcg","Tg(Ckm-Sgcg)4Mcn/?","MP:0001402","hypoactivity"
"MGI:1346524","Sgcg","Tg(Ckm-Sgcg)4Mcn/?","MP:0001406","abnormal gait"
"MGI:1346524","Sgcg","Tg(Ckm-Sgcg)5Mcm/?","MP:0001406","abnormal gait"
"MGI:1922815","Sgf29","Sgf29<tm1a(EUCOMM)Hmgu>/Sgf29<+>","MP:0000745","tremors"
"MGI:2679586","Sgh","Sgh/Sgh<+>","MP:0001402","hypoactivity"
"MGI:1920344","Sgip1","Sgip1<tm1b(EUCOMM)Hmgu>/Sgip1<tm1b(EUCOMM)Hmgu>","MP:0001399","hyperactivity"
"MGI:1920344","Sgip1","Sgip1<tm1b(EUCOMM)Hmgu>/Sgip1<tm1b(EUCOMM)Hmgu>","MP:0003313","abnormal locomotor activation"
"MGI:2444110","Sgms1","Sgms1<tm1a(EUCOMM)Wtsi>/Sgms1<tm1a(EUCOMM)Wtsi>","MP:0000745","tremors"
"MGI:2444110","Sgms1","Sgms1<tm1a(EUCOMM)Wtsi>/Sgms1<tm1a(EUCOMM)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:2444110","Sgms1","Sgms1<tm1a(EUCOMM)Wtsi>/Sgms1<tm1a(EUCOMM)Wtsi>","MP:0010052","increased grip strength"
"MGI:1261415","Sgpl1","Sgpl1<tm1.1(KOMP)Vlcg>/Sgpl1<+>","MP:0002574","increased vertical activity"
"MGI:1350341","Sgsh","Sgsh<em3(IMPC)Tcp>/Sgsh<em3(IMPC)Tcp>","MP:0001488","increased startle reflex"
"MGI:1350341","Sgsh","Sgsh<mps3a>/Sgsh<mps3a>","MP:0001394","circling"
"MGI:1344391","Sh3bp5","Sh3bp5<tm1b(KOMP)Wtsi>/Sh3bp5<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:1350923","Sh3d19","Sh3d19<em1(IMPC)J>/Sh3d19<em1(IMPC)J>","MP:0001515","abnormal grip strength"
"MGI:700009","Sh3gl2","Sh3gl2<tm1b(EUCOMM)Wtsi>/Sh3gl2<tm1b(EUCOMM)Wtsi>","MP:0001402","hypoactivity"
"MGI:700009","Sh3gl2","Sh3gl2<tm1b(EUCOMM)Wtsi>/Sh3gl2<tm1b(EUCOMM)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:700009","Sh3gl2","Sh3gl2<tm1b(EUCOMM)Wtsi>/Sh3gl2<tm1b(EUCOMM)Wtsi>","MP:0002757","decreased vertical activity"
"MGI:700009","Sh3gl2","Sh3gl2<tm1b(EUCOMM)Wtsi>/Sh3gl2<tm1b(EUCOMM)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:1889583","Sh3kbp1","Sh3kbp1<tm1Ivdi>/Sh3kbp1<tm1Ivdi>","MP:0001399","hyperactivity"
"MGI:1913066","Sh3rf1","Sh3rf1<em1(IMPC)J>/Sh3rf1<em1(IMPC)J>","MP:0003313","abnormal locomotor activation"
"MGI:2444628","Sh3rf2","Sh3rf2<tm1Zhxu>/Sh3rf2<+>","MP:0001399","hyperactivity"
"MGI:2444628","Sh3rf2","Sh3rf2<tm1Zhxu>/Sh3rf2<+>","MP:0001409","increased stereotypic behavior"
"MGI:2444628","Sh3rf2","Sh3rf2<tm1Zhxu>/Sh3rf2<+>","MP:0002574","increased vertical activity"
"MGI:2678949","Sh3tc1","Sh3tc1<tm1b(EUCOMM)Hmgu>/Sh3tc1<tm1b(EUCOMM)Hmgu>","MP:0001515","abnormal grip strength"
"MGI:2678949","Sh3tc1","Sh3tc1<tm1b(EUCOMM)Hmgu>/Sh3tc1<tm1b(EUCOMM)Hmgu>","MP:0010053","decreased grip strength"
"MGI:2444417","Sh3tc2","Sh3tc2<m1J>/Sh3tc2<m1J>","MP:0000745","tremors"
"MGI:2444417","Sh3tc2","Sh3tc2<m1J>/Sh3tc2<m1J>","MP:0010053","decreased grip strength"
"MGI:2444417","Sh3tc2","Sh3tc2<tm1.1Rchr>/Sh3tc2<tm1.1Rchr>","MP:0001513","limb grasping"
"MGI:3613677","Shank1","Shank1<tm1Shng>/Shank1<tm1Shng>","MP:0001402","hypoactivity"
"MGI:3613677","Shank1","Shank1<tm1Shng>/Shank1<tm1Shng>","MP:0001405","impaired coordination"
"MGI:2671987","Shank2","Shank2<em2(IMPC)Rbrc>/Shank2<em2(IMPC)Rbrc>","MP:0001513","limb grasping"
"MGI:2671987","Shank2","Shank2<tm1.1Bcgen>/Shank2<tm1.1Bcgen> Tg(Pcp2-cre)2Mpin/?","MP:0001405","impaired coordination"
"MGI:2671987","Shank2","Shank2<tm1.1Bcgen>/Shank2<tm1.1Bcgen> Tg(Pcp2-cre)2Mpin/?","MP:0001409","increased stereotypic behavior"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<+>","MP:0001399","hyperactivity"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0001399","hyperactivity"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0001409","increased stereotypic behavior"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0001513","limb grasping"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0001523","impaired righting response"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:2671987","Shank2","Shank2<tm1.1Tmb>/Shank2<tm1.1Tmb>","MP:0002863","improved righting response"
"MGI:2671987","Shank2","Shank2<tm1Mgle>/Shank2<+>","MP:0001399","hyperactivity"
"MGI:2671987","Shank2","Shank2<tm1Mgle>/Shank2<tm1Mgle>","MP:0001399","hyperactivity"
"MGI:2671987","Shank2","Shank2<tm1Mgle>/Shank2<tm1Mgle>","MP:0001405","impaired coordination"
"MGI:2671987","Shank2","Shank2<tm1Mgle>/Shank2<tm1Mgle>","MP:0003491","abnormal voluntary movement"
"MGI:1930016","Shank3","Shank3<tm1.1Cgen>/Shank3<+>","MP:0003908","decreased stereotypic behavior"
"MGI:1930016","Shank3","Shank3<tm1.1Cgen>/Shank3<tm1.1Cgen>","MP:0003908","decreased stereotypic behavior"
"MGI:1930016","Shank3","Shank3<tm1.1Pfw>/Shank3<+>","MP:0001489","decreased startle reflex"
"MGI:1930016","Shank3","Shank3<tm1.1Pfw>/Shank3<+>","MP:0008911","induced hyperactivity"
"MGI:1930016","Shank3","Shank3<tm1.1Pfw>/Shank3<tm1.1Pfw>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1.1Pfw>/Shank3<tm1.1Pfw>","MP:0001516","abnormal motor coordination/balance"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<+>","MP:0001399","hyperactivity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<+>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<+>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0001399","hyperactivity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0002574","increased vertical activity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:1930016","Shank3","Shank3<tm1.2Bux>/Shank3<tm1.2Bux>","MP:0010053","decreased grip strength"
"MGI:1930016","Shank3","Shank3<tm1.2Yhj>/Shank3<tm1.2Yhj>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm1.2Yhj>/Shank3<tm1.2Yhj>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1.2Yhj>/Shank3<tm1.2Yhj>","MP:0001488","increased startle reflex"
"MGI:1930016","Shank3","Shank3<tm1Cmpl>/Shank3<tm1Cmpl>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0001406","abnormal gait"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0001409","increased stereotypic behavior"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0001523","impaired righting response"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1930016","Shank3","Shank3<tm1Yhj>/Shank3<tm1Yhj>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm1d(KOMP)Mbp>/Shank3<tm1d(KOMP)Mbp>","MP:0002574","increased vertical activity"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<+>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<+>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<+>","MP:0001489","decreased startle reflex"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<+>","MP:0020864","premature suckling reflex loss"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0000746","weakness"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001394","circling"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001399","hyperactivity"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001489","decreased startle reflex"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0001961","abnormal reflex"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0002862","abnormal righting response"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0003313","abnormal locomotor activation"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0010540","long stride length"
"MGI:1930016","Shank3","Shank3<tm2.1Bux>/Shank3<tm2.1Bux>","MP:0020864","premature suckling reflex loss"
"MGI:1930016","Shank3","Shank3<tm2Cmpl>/Shank3<+>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm2Cmpl>/Shank3<+>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm2Cmpl>/Shank3<tm2Cmpl>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm2Cmpl>/Shank3<tm2Cmpl>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm2Gfng>/Shank3<tm2Gfng>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm2Gfng>/Shank3<tm2Gfng>","MP:0002757","decreased vertical activity"
"MGI:1930016","Shank3","Shank3<tm3.1Gfng>/Shank3<tm3.1Gfng>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm3.1Gfng>/Shank3<tm3.1Gfng>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm3.1Gfng>/Shank3<tm3.1Gfng>","MP:0001486","abnormal startle reflex"
"MGI:1930016","Shank3","Shank3<tm4.1Gfng>/Shank3<tm4.1Gfng>","MP:0001402","hypoactivity"
"MGI:1930016","Shank3","Shank3<tm4.1Gfng>/Shank3<tm4.1Gfng>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm4.1Gfng>/Shank3<tm4.1Gfng>","MP:0001486","abnormal startle reflex"
"MGI:1930016","Shank3","Shank3<tm5.1Gfng>/Shank3<tm5.1Gfng>","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm5.1Gfng>/Shank3<tm5.1Gfng> Tg(CAG-cre/Esr1*)1Lbe/?","MP:0001405","impaired coordination"
"MGI:1930016","Shank3","Shank3<tm5.1Gfng>/Shank3<tm5.1Gfng> Tg(CAG-cre/Esr1*)1Lbe/?","MP:0002757","decreased vertical activity"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm3Paw>/Shc1<tm9Paw>","MP:0001524","impaired limb coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm3Paw>/Shc1<tm9Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm4Paw>/Shc1<tm9Paw>","MP:0001393","ataxia"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm4Paw>/Shc1<tm9Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm7Paw>/Shc1<tm9Paw>","MP:0001393","ataxia"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm7Paw>/Shc1<tm9Paw>","MP:0001524","impaired limb coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm7Paw>/Shc1<tm9Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm9Paw>/Shc1<tm9Paw>","MP:0001393","ataxia"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm9Paw>/Shc1<tm9Paw>","MP:0001524","impaired limb coordination"
"MGI:98296","Shc1","Myl1<tm1(cre)Sjb>/Myl1<+> Shc1<tm9Paw>/Shc1<tm9Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Shc1<tm3Paw>/Shc1<tm4Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Shc1<tm3Paw>/Shc1<tm7Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:98296","Shc1","Shc1<tm4Paw>/Shc1<tm4Paw>","MP:0001393","ataxia"
"MGI:98296","Shc1","Shc1<tm7Paw>/Shc1<tm7Paw>","MP:0001393","ataxia"
"MGI:98296","Shc1","Shc1<tm7Paw>/Shc1<tm7Paw>","MP:0001524","impaired limb coordination"
"MGI:98296","Shc1","Shc1<tm7Paw>/Shc1<tm7Paw>","MP:0003312","abnormal locomotor coordination"
"MGI:2655364","Shc4","Shc4<em1(IMPC)J>/Shc4<em1(IMPC)J>","MP:0010052","increased grip strength"
"MGI:98297","Shh","Shh<tm1Ahk>/Shh<tm1Ahk> Slc6a3<tm1(cre)Xz>/Slc6a3<+>","MP:0000755","hindlimb paralysis"
"MGI:98297","Shh","Shh<tm1Ahk>/Shh<tm1Ahk> Slc6a3<tm1(cre)Xz>/Slc6a3<+>","MP:0001399","hyperactivity"
"MGI:98297","Shh","Shh<tm1Ahk>/Shh<tm1Ahk> Slc6a3<tm1(cre)Xz>/Slc6a3<+>","MP:0001402","hypoactivity"
"MGI:98297","Shh","Shh<tm1Ahk>/Shh<tm1Ahk> Slc6a3<tm1(cre)Xz>/Slc6a3<+>","MP:0001406","abnormal gait"
"MGI:98297","Shh","Shh<tm2Amc>/Shh<tm3Amc> Tg(Pax2-cre)1Amc/?","MP:0001393","ataxia"
"MGI:98297","Shh","Shh<tm2Amc>/Shh<tm3Amc> Tg(Pax2-cre)1Amc/?","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:98297","Shh","Shh<tm2Amc>/Shh<tm3Amc> Tg(Pcp2-cre)1Amc/?","MP:0001393","ataxia"
"MGI:98297","Shh","Shh<tm2Amc>/Shh<tm3Amc> Tg(Pcp2-cre)1Amc/?","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:98297","Shh","Tg(Shh)#Dje/?","MP:0001394","circling"
"MGI:98297","Shh","Tg(Shh)#Dje/?","MP:0001399","hyperactivity"
"MGI:98297","Shh","Tg(Shh)#Dje/?","MP:0001410","head bobbing"
"MGI:1924802","Shisa4","Shisa4<tm1b(KOMP)Wtsi>/Shisa4<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:3605641","Shisa7","Shisa7<em1(IMPC)J>/Shisa7<em1(IMPC)J>","MP:0001399","hyperactivity"
"MGI:3605641","Shisa7","Shisa7<em1(IMPC)J>/Shisa7<em1(IMPC)J>","MP:0003313","abnormal locomotor activation"
"MGI:1919551","Shisal1","Shisal1<em1(IMPC)Ccpcz>/Shisal1<em1(IMPC)Ccpcz>","MP:0003313","abnormal locomotor activation"
"MGI:1920997","Shld1","Shld1<em1(IMPC)Mbp>/Shld1<em1(IMPC)Mbp>","MP:0001486","abnormal startle reflex"
"MGI:107194","Shroom2","Shroom2<em1(IMPC)Mbp>/Shroom2<em1(IMPC)Mbp>","MP:0001513","limb grasping"
"MGI:5320613","Shsm","Shsm/Shsm<+>","MP:0005424","jerky movement"
"MGI:1918903","Shtn1","Shtn1<em1(IMPC)J>/Shtn1<em1(IMPC)J>","MP:0003313","abnormal locomotor activation"
"MGI:1195268","Sigmar1","Sigmar1<Gt(OST422756)Lex>/Sigmar1<Gt(OST422756)Lex>","MP:0001405","impaired coordination"
"MGI:1195268","Sigmar1","Sigmar1<Gt(OST422756)Lex>/Sigmar1<Gt(OST422756)Lex>","MP:0001516","abnormal motor coordination/balance"
"MGI:1195268","Sigmar1","Sigmar1<tm1Lmon>/Sigmar1<tm1Lmon>","MP:0001402","hypoactivity"
"MGI:2445031","Sik2","Sik2<tm1Lex>/Sik2<tm1Lex>","MP:0001399","hyperactivity"
"MGI:1932040","Sil1","Sil1<Gt(RST462)Byg>/Sil1<Gt(RST462)Byg>","MP:0001393","ataxia"
"MGI:1932040","Sil1","Sil1<Gt(RST462)Byg>/Sil1<Gt(RST462)Byg>","MP:0001393","ataxia"
"MGI:1932040","Sil1","Sil1<Gt(RST462)Byg>/Sil1<Gt(RST462)Byg>","MP:0001504","abnormal posture"
"MGI:1932040","Sil1","Sil1<Gt(RST462)Byg>/Sil1<wz>","MP:0001393","ataxia"
"MGI:1932040","Sil1","Sil1<wz>/Sil1<wz>","MP:0001393","ataxia"
"MGI:107576","Sipa1","Sipa1<tm1b(EUCOMM)Hmgu>/Sipa1<tm1b(EUCOMM)Hmgu>","MP:0001410","head bobbing"
"MGI:2443679","Sipa1l1","Sipa1l1<tm1.1(KOMP)Vlcg>/Sipa1l1<tm1.1(KOMP)Vlcg>","MP:0001399","hyperactivity"
"MGI:2443679","Sipa1l1","Sipa1l1<tm1.1(KOMP)Vlcg>/Sipa1l1<tm1.1(KOMP)Vlcg>","MP:0001515","abnormal grip strength"
"MGI:2443679","Sipa1l1","Sipa1l1<tm1.1(KOMP)Vlcg>/Sipa1l1<tm1.1(KOMP)Vlcg>","MP:0002574","increased vertical activity"
"MGI:2443679","Sipa1l1","Sipa1l1<tm1.1(KOMP)Vlcg>/Sipa1l1<tm1.1(KOMP)Vlcg>","MP:0003313","abnormal locomotor activation"
"MGI:2135607","Sirt1","Gt(ROSA)26Sor<tm1(Sirt1)Ktm>/Gt(ROSA)26Sor<+> Tg(Pomc1-cre)16Lowl/?","MP:0001402","hypoactivity"
"MGI:2135607","Sirt1","Sirt1<tm1Mcby>/Sirt1<tm1Mcby>","MP:0001402","hypoactivity"
"MGI:2135607","Sirt1","Sirt1<tm1Mcby>/Sirt1<tm1Mcby>","MP:0005202","lethargy"
"MGI:2135607","Sirt1","Sirt1<tm2.1Fwa>/Sirt1<tm2.1Fwa>","MP:0012298","hypoactivity in response to feed restriction"
"MGI:2135607","Sirt1","Sirt1<tm3Fwa>/Sirt1<tm3Fwa> Tg(Nes-cre)1Kln/?","MP:0001399","hyperactivity"
"MGI:1927664","Sirt2","Sirt2<tm1a(EUCOMM)Wtsi>/Sirt2<tm1a(EUCOMM)Wtsi>","MP:0001399","hyperactivity"
"MGI:1927665","Sirt3","Sirt3<tm1b(EUCOMM)Wtsi>/Sirt3<tm1b(EUCOMM)Wtsi>","MP:0001406","abnormal gait"
"MGI:1922637","Sirt4","Sirt4<tm1b(EUCOMM)Hmgu>/Sirt4<tm1b(EUCOMM)Hmgu>","MP:0001406","abnormal gait"
"MGI:102780","Six1","Six1<Cwe>/Six1<+>","MP:0002730","head shaking"
"MGI:102780","Six1","Six1<Cwe>/Six1<Cwe>","MP:0001394","circling"
"MGI:102780","Six1","Six1<Cwe>/Six1<Cwe>","MP:0001513","limb grasping"
"MGI:102780","Six1","Six1<Cwe>/Six1<Cwe>","MP:0001523","impaired righting response"
"MGI:102780","Six1","Six1<Cwe>/Six1<Cwe>","MP:0002730","head shaking"
"MGI:102780","Six1","Six1<Cwe>/Six1<Cwe>","MP:0006358","absent pinna reflex"
"MGI:102780","Six1","Six1<tm1Kwk>/Six1<tm1Kwk>","MP:0005156","bradykinesia"
"MGI:1913390","Ska2","Ska2<tm1b(KOMP)Wtsi>/Ska2<+>","MP:0003313","abnormal locomotor activation"
"MGI:3038446","Skax12","Skax12/Skax12<+>","MP:0001399","hyperactivity"
"MGI:3645984","Skor2","Skor2<Tn(sb-Tyr)1799B.CA3Ove>/Skor2<Tn(sb-Tyr)1799B.CA3Ove>","MP:0001406","abnormal gait"
"MGI:3645984","Skor2","Skor2<Tn(sb-Tyr)1799B.CA7BOve>/Skor2<Tn(sb-Tyr)1799B.CA7BOve>","MP:0001393","ataxia"
"MGI:3645984","Skor2","Skor2<Tn(sb-Tyr)1799B.CA7BOve>/Skor2<Tn(sb-Tyr)1799B.CA7BOve>","MP:0001406","abnormal gait"
"MGI:3645984","Skor2","Skor2<Tn(sb-Tyr)1799B.CA7Ove>/Skor2<Tn(sb-Tyr)1799B.CA7Ove>","MP:0001406","abnormal gait"
"MGI:108402","Slbp","Slbp<tm1.1(KOMP)Vlcg>/Slbp<+>","MP:0003313","abnormal locomotor activation"
"MGI:101924","Slc12a2","Slc12a2<K842*>/Slc12a2<K842*>","MP:0001394","circling"
"MGI:101924","Slc12a2","Slc12a2<K842*>/Slc12a2<K842*>","MP:0001399","hyperactivity"
