identity,NetworkFilename,Strain,CoatColor,CoatColor_numeric,Sex,Sex_numeric,Weight,Box,Box_numeric,TestAge,TestDate,TestTime,OFA_DistanceTraveled_first5m,OFA_DistanceTraveled_first20m,OFA_DistanceTraveled_first55m,OFA_PeripheryTime_first5m,OFA_PeripheryTime_first20m,OFA_PeripheryTime_first55m,OFA_CornerTime_first5m,OFA_CornerTime_first20m,OFA_CornerTime_first55m,OFA_Groom_first5m,OFA_Groom_first20m,OFA_Groom_first55m,OFA_Groom_first55m_linearslope,OFA_GroomBouts_first5m,OFA_GroomBouts_first20m,OFA_GroomBouts_first55m,OFA_GroomBouts_first55m_linearslope,OFA_GroomAvgBout_first5m,OFA_GroomAvgBout_first20m,OFA_GroomAvgBout_first55m,OFA_GroomAvgBout_first55m_linearslope,OFA_GroomPeakMidBin,OFA_GroomPeakVal,OFA_GroomPeakSlope
002105-M-AX12-5.28571428571429-42640-8-S332,LL2-B2B/2017-01-01_SPD/LL2-4_002105-M-AX12-5.28571428571429-42640-8-S332.avi,NZO/HILtJ,Agouti,1,M,1,49.2,LL2-4,8,13.7142857142857,2017-01-01,2019-11-21 14:00:00,685.2645,1180.75123,2526.80683,295.6297,1196.0152,3292.4159,4.49878,4.49878,8.99756,42.0935,96.0789,261.18094,0.044799782106782,2,5,12,-0.000793650793650795,21.04675,19.21578,21.7650783333333,0.0399396556219934,52.5,100.76638,1.91935961904762
000653-F-AX10-4.28571428571429-42654-1-S336,LL2-B2B/2017-01-04_SPD/LL2-1_000653-F-AX10-4.28571428571429-42654-1-S336.avi,BUB/BnJ,Albino,3,F,0,25.2,LL2-1,5,12.1428571428571,2017-01-04,2019-11-21 13:55:00,1388.462,8168.313,17142.3112,300.1285,1190.95,3250.2276,0,9.56384,51.78316,0,3.99542,358.55028,0.314289636363636,0,1,9,0.00519480519480519,NA,3.99542,39.83892,1.87834863636364,37.5,186.747,4.97992
000653-F-AX10-4.28571428571429-42654-2-S336,LL2-B2B/2017-01-04_SPD/LL2-2_000653-F-AX10-4.28571428571429-42654-2-S336.avi,BUB/BnJ,Albino,3,F,0,26.5,LL2-2,6,12.1428571428571,2017-01-04,2019-11-21 13:55:00,1944.411,8944.82,22659.2069,299.0588,1068.6018,2919.677,1.06964,131.91172,381.82994,0,0,435.75242,0.547435721500722,0,0,19,0.0223665223665224,NA,NA,22.9343378947368,0.119101903727227,52.5,125.02208,2.38137295238095
000653-F-AX10-4.28571428571429-42654-3-S336,LL2-B2B/2017-01-04_SPD/LL2-3_000653-F-AX10-4.28571428571429-42654-3-S336.avi,BUB/BnJ,Albino,3,F,0,27.6,LL2-3,7,12.1428571428571,2017-01-04,2019-11-21 13:55:00,1158.252,5778.638,9522.6068,300.1285,1144.7038,3233.617,0,56.65946,68.64572,0,15.2581,218.01786,0.0361835901875902,0,2,10,-7.2150072150073e-05,NA,7.62905,21.801786,0.953372829294954,32.5,97.96644,3.014352
000653-F-AX10-4.28571428571429-42654-4-S336,LL2-B2B/2017-01-04_SPD/LL2-4_000653-F-AX10-4.28571428571429-42654-4-S336.avi,BUB/BnJ,Albino,3,F,0,22.7,LL2-4,8,12.1428571428571,2017-01-04,2019-11-21 13:55:00,1975.461,9369.389,23030.9287,295.2521,1059.3526,2785.6572,4.8763,141.16112,515.7552,0,16.48504,363.89784,0.444562124098124,0,4,17,0.00930735930735931,NA,4.12126,21.4057552941176,1.10387521400778,52.5,120.9323,2.30347238095238
000653-M-AX10-4.28571428571429-42654-1-S334,LL2-B2B/2017-01-11_SPD/LL2-1_000653-M-AX10-4.28571428571429-42654-1-S334.avi,BUB/BnJ,Albino,3,M,1,32.7,LL2-1,5,13.1428571428571,2017-01-11,2019-11-21 14:40:00,2037.723,9220.37,19628.6857,299.0274,1041.6407,2951.5146,1.1011,158.87302,349.89816,0,3.33476,225.53666,0.294738761904762,0,1,19,0.0188311688311688,NA,3.33476,11.8703505263158,0.444869661533348,52.5,88.9688,1.69464380952381
000653-M-AX10-4.28571428571429-42654-2-S334,LL2-B2B/2017-01-11_SPD/LL2-2_000653-M-AX10-4.28571428571429-42654-2-S334.avi,BUB/BnJ,Albino,3,M,1,31.7,LL2-2,6,13.1428571428571,2017-01-11,2019-11-21 14:40:00,1115.2638,6085.1908,14607.2901,300.1285,1180.7255,2994.99222,0,19.78834,306.4207,0,7.26726,347.06676,0.375129924963925,0,1,15,0.0127705627705628,NA,7.26726,23.137784,0.557042789810652,37.5,113.5077,3.026872
000653-M-AX10-4.28571428571429-42654-3-S334,LL2-B2B/2017-01-11_SPD/LL2-3_000653-M-AX10-4.28571428571429-42654-3-S334.avi,BUB/BnJ,Albino,3,M,1,34,LL2-3,7,13.1428571428571,2017-01-11,2019-11-21 14:40:00,1592.734,6761.621,14100.6192,298.2094,1105.6618,2943.4922,1.91906,94.85188,359.83958,0,0,292.8296,0.308519038961039,0,0,12,0.0111111111111111,NA,NA,24.4024666666667,0.665208664343786,42.5,122.12768,2.87359247058824
000653-M-AX10-4.28571428571429-42654-4-S334,LL2-B2B/2017-01-11_SPD/LL2-4_000653-M-AX10-4.28571428571429-42654-4-S334.avi,BUB/BnJ,Albino,3,M,1,33.4,LL2-4,8,13.1428571428571,2017-01-11,2019-11-21 14:40:00,1799.23,8829.753,19812.2451,292.5465,1052.2426,2867.0442,7.58186,148.27088,434.36806,0,0,164.00094,0.22503201010101,0,0,13,0.016955266955267,NA,NA,12.6154569230769,0.755608866103739,52.5,53.073,1.01091428571429
000550-F-AX11-7.57142857142857-42650-1-S365,LL2-B2B/2017-01-12_SPD/LL2-1_000550-F-AX11-7.57142857142857-42650-1-S365.avi,MOLF/EiJ,Agouti,1,F,0,13.8,LL2-1,5,13.8571428571429,2017-01-12,2019-11-21 13:35:00,1187.393,3585.0475,4476.18452,300.1285,1185.0042,3285.9037,0,15.5098,15.5098,6.51222,354.90034,602.71074,-0.276838868686869,1,7,13,-0.00772005772005772,6.51222,50.7000485714286,46.3623646153846,0.765361579002515,17.5,178.0639,10.17508
000550-F-AX11-7.57142857142857-42650-2-S365,LL2-B2B/2017-01-12_SPD/LL2-2_000550-F-AX11-7.57142857142857-42650-2-S365.avi,MOLF/EiJ,Agouti,1,F,0,14.1,LL2-2,6,13.8571428571429,2017-01-12,2019-11-21 13:35:00,967.287,1897.1061,3547.95487,300.1285,1200.514,3301.6337,0,0,0,12.7728,445.4733,517.3279,-0.533126240981241,1,8,10,-0.00916305916305916,12.7728,55.6841625,51.73279,-0.708454239130435,12.5,228.9658,18.317264
000550-F-AX11-7.57142857142857-42650-3-S365,LL2-B2B/2017-01-12_SPD/LL2-3_000550-F-AX11-7.57142857142857-42650-3-S365.avi,MOLF/EiJ,Agouti,1,F,0,14.2,LL2-3,7,13.8571428571429,2017-01-12,2019-11-21 13:35:00,1123.86,3566.8674,4370.01595,300.1285,1200.514,3301.4135,0,0,0,15.9817,387.2729,545.3597,-0.328559617604618,1,8,10,-0.00887445887445888,15.9817,48.4091125,54.53597,2.9120202027845,17.5,244.067,13.9466857142857
000550-F-AX11-7.57142857142857-42650-4-S365,LL2-B2B/2017-01-12_SPD/LL2-4_000550-F-AX11-7.57142857142857-42650-4-S365.avi,MOLF/EiJ,Agouti,1,F,0,14.1,LL2-4,8,13.8571428571429,2017-01-12,2019-11-21 13:35:00,1115.184,2107.7135,3017.12161,300.1285,1200.514,3301.4449,0,0,0,27.2443,403.75748,715.80894,-0.237505017316017,2,12,21,-0.0113997113997114,13.62215,33.6464566666667,34.08614,0.811379744921745,17.5,160.2572,9.15755428571429
000677-F-F29-4-42690-1-S375,LL2-B2B/2017-01-24_SPD/LL2-1_000677-F-F29-4-42690-1-S375.avi,MA/MyJ,Albino,3,F,0,19.6,LL2-1,5,9.85714285714286,2017-01-24,2019-11-21 14:30:00,3428.832,12189.104,29106.674,277.8233,1064.7951,2839.5165,22.30514,136.19032,462.36776,4.27856,136.8195,439.7166,0.111188434343434,1,13,39,0.00743145743145743,4.27856,10.5245769230769,11.2747846153846,0.100906568565496,17.5,80.72632,4.61293257142857
000677-F-F29-4-42690-2-S375,LL2-B2B/2017-01-24_SPD/LL2-2_000677-F-F29-4-42690-2-S375.avi,MA/MyJ,Albino,3,F,0,19.4,LL2-2,6,9.85714285714286,2017-01-24,2019-11-21 14:30:00,3900.04,16147.918,38273.564,246.9609,956.6985,2678.8507,53.1674,243.81514,627.18652,5.85156,74.5287,468.40804,0.232879137085137,1,11,44,0.00988455988455988,5.85156,6.77533636363636,10.6456372727273,0.237286848998696,52.5,75.0007,1.42858476190476
000677-F-F29-4-42690-3-S375,LL2-B2B/2017-01-24_SPD/LL2-3_000677-F-F29-4-42690-3-S375.avi,MA/MyJ,Albino,3,F,0,18.7,LL2-3,7,9.85714285714286,2017-01-24,2019-11-21 14:30:00,3042.435,12057.562,30031.7916,243.9094,926.4025,2805.0993,56.21896,274.11102,496.31294,9.53238,95.79562,439.05564,0.21989552958153,2,10,33,0.00894660894660894,4.76619,9.579562,13.3047163636364,0.229599984514242,47.5,106.4292,2.24061473684211
000677-F-F29-4-42690-4-S375,LL2-B2B/2017-01-24_SPD/LL2-4_000677-F-F29-4-42690-4-S375.avi,MA/MyJ,Albino,3,F,0,19.8,LL2-4,8,9.85714285714286,2017-01-24,2019-11-21 14:30:00,3250.3,11142.358,20482.5117,245.451,944.1463,2915.9965,54.67744,256.36746,387.17808,8.84026,77.95782,361.25512,0.064613443001443,2,14,32,-0.00735930735930736,4.42013,5.56841571428571,11.2892225,0.33634131855056,37.5,121.9704,3.252544
LL2-B2B/2017-01-25_SPD/WT001G14N5F90106F-6-PSY.avi-WT1610S,LL2-B2B/2017-01-25_SPD/WT001G14N5F90106F-6-PSY.avi,C57BL/6J,NA,NA,F,0,21.5,LL2-3,7,16.4285714285714,2017-01-25,2019-11-21 13:40:00,2054.644,7352.814,15867.6792,291.5,1095.9666,3068.0665,8.5,104.066674,231.966681,6.56667,19.23337,224.06694,0.19331216017316,1,2,9,0.00165945165945166,6.56667,9.616685,24.8963266666667,1.63538819023971,47.5,100.767,2.12141052631579
LL2-B2B/2017-01-25_SPD/WT001G14N5F90107F-7-PSY.avi-WT1610S,LL2-B2B/2017-01-25_SPD/WT001G14N5F90107F-7-PSY.avi,C57BL/6J,NA,NA,F,0,23.8,LL2-4,8,16.4285714285714,2017-01-25,2019-11-21 13:40:00,2056.043,6929.399,14562.3092,274.1334,1112.0001,3089.1001,25.86663,88.033227,210.933227,0,31.4,486.46661,0.332871452380952,0,2,16,0.0103174603174603,NA,15.7,30.404163125,0.0944930355278067,47.5,146.8333,3.09122736842105
000683-M-F29-4.28571428571429-42703-1-S392,LL2-B2B/2017-02-22_SPD/LL2-1_000683-M-F29-4.28571428571429-42703-1-S392.avi,RIIIS/J,NA,NA,M,1,23.1,LL2-1,5,12.1428571428571,2017-02-22,2019-11-21 14:00:00,1798.379,6870.818,10645.4079,294.7173,1147.8181,3223.0148,5.41112,52.69554,78.39834,0,30.3274,427.03808,0.162831656565657,0,3,17,0.00072150072150072,NA,10.1091333333333,25.1198870588235,0.912785637817428,32.5,130.3703,4.01139384615385
000683-M-F29-4.28571428571429-42703-2-S392,LL2-B2B/2017-02-22_SPD/LL2-2_000683-M-F29-4.28571428571429-42703-2-S392.avi,RIIIS/J,NA,NA,M,1,23.5,LL2-2,6,12.1428571428571,2017-02-22,2019-11-21 14:00:00,2495.415,6854.9179,13021.8625,291.0679,1154.5822,3223.7069,9.060481,45.931641,77.706201,0,5.00214,310.95052,0.331836995670996,0,1,14,0.00916305916305916,NA,5.00214,22.2107514285714,1.32622986527161,52.5,108.7886,2.07216380952381
000674-F-AX18-5-42726-1-S393,LL2-B2B/2017-02-22_SPD/LL2-3_000674-F-AX18-5-42726-1-S393.avi,I/LnJ,NA,NA,F,0,17.1,LL2-3,7,8.85714285714286,2017-02-22,2019-11-21 14:00:00,459.2831,2144.915,5876.8674,300.1285,1192.649,3288.0429,0,7.865,13.49634,0,0,47.00122,0.0404894184704185,0,0,6,0.00461760461760462,NA,NA,7.83353666666667,0.316040457746479,32.5,21.07818,0.648559384615385
000674-F-AX18-5-42726-2-S393,LL2-B2B/2017-02-22_SPD/LL2-4_000674-F-AX18-5-42726-2-S393.avi,I/LnJ,NA,NA,F,0,18.1,LL2-4,8,8.85714285714286,2017-02-22,2019-11-21 14:00:00,1491.906,2531.25109,3722.61087,291.6342,1190.3837,3291.2832,8.4942,10.13012,10.13012,0,49.98994,131.94324,0.0372412828282828,0,5,10,-0.000432900432900435,NA,9.997988,13.194324,0.334204371581618,42.5,62.8571,1.47899058823529
003715-M-F29-5.14285714285714-42753-5-S397,LL2-B2B/2017-03-30_SPD/LL2-1_003715-M-F29-5.14285714285714-42753-5-S397.avi,PWK/PhJ,NA,NA,M,1,16.6,LL2-1,5,10.1428571428571,2017-03-30,2019-11-21 12:30:00,2875.008,9405.803,21933.2372,290.3443,1133.8814,3008.8348,9.78406,66.63226,292.578,13.15028,74.15128,341.34102,0.148254627705628,2,5,15,-0.00180375180375181,6.57514,14.830256,22.756068,0.674844679245283,52.5,88.3082,1.68206095238095
003715-M-F29-4.71428571428571-42756-6-S398,LL2-B2B/2017-03-30_SPD/LL2-2_003715-M-F29-4.71428571428571-42756-6-S398.avi,PWK/PhJ,NA,NA,M,1,20.9,LL2-2,6,9.71428571428571,2017-03-30,2019-11-21 12:30:00,2492.081,8776.272,15164.74574,293.9938,1132.1197,3139.7713,6.1347,70.34456,163.5921,11.57728,88.65418,312.64914,-0.00837117748917754,2,6,11,-0.00497835497835498,5.78864,14.7756966666667,28.4226490909091,0.712909060063224,27.5,119.768,4.3552
003715-M-F29-4.71428571428571-42756-8-S398,LL2-B2B/2017-03-30_SPD/LL2-4_003715-M-F29-4.71428571428571-42756-8-S398.avi,PWK/PhJ,NA,NA,M,1,20.6,LL2-4,8,9.71428571428571,2017-03-30,2019-11-21 12:30:00,2272.49,6156.7355,10845.5215,289.2748,1172.9863,3265.2343,10.85368,27.74766,36.39916,14.50306,190.8675,316.67604,-0.222564406926407,2,6,10,-0.00613275613275613,7.25153,31.81125,31.667604,-0.178594110429448,12.5,106.712,8.53696
000669-M-AX10-12.2857142857143-42717-5-S402,LL2-B2B/2017-03-31_SPD/LL2-1_000669-M-AX10-12.2857142857143-42717-5-S402.avi,C58/J,NA,NA,M,1,26.6,LL2-1,5,15.4285714285714,2017-03-31,2019-11-21 11:55:00,3586.435,16184.475,42843.49,284.3984,1109.6885,3036.645,15.73,90.825,264.76736,0,27.8736,81.57586,-0.002204012987013,0,3,9,0.000432900432900432,NA,9.2912,9.06398444444445,-0.0448898132487667,37.5,21.80182,0.581381866666667
000669-M-AX10-12.2857142857143-42717-6-S402,LL2-B2B/2017-03-31_SPD/LL2-2_000669-M-AX10-12.2857142857143-42717-6-S402.avi,C58/J,NA,NA,M,1,22.6,LL2-2,6,15.4285714285714,2017-03-31,2019-11-21 11:55:00,3840.244,16274.518,32108.6391,274.9604,1076.0581,3003.9273,25.168,124.45574,297.4858,11.04246,28.69152,329.9839,0.267657294372294,2,4,19,0.00901875901875902,5.52123,7.17288,17.3675736842105,0.337032436197756,52.5,118.0379,2.24834095238095
LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep1-PSY.avi-S7351500,LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep1-PSY.avi,C57BL/6NJ,NA,NA,F,0,20.1,LL2-2,6,11.8571428571429,2017-04-10,2019-11-21 09:15:00,2110.456,7114.642,18847.67,284.5484,1143.9999,3030.613,15.483879,56.096776,269.483787,4.51613,8.22581,35.87097,0.00220639898989898,1,2,7,-0.000505050505050505,4.51613,4.112905,5.12442428571429,0.0359976489707476,22.5,11.2258,0.498924444444444
LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep2-PSY.avi-S7351500,LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep2-PSY.avi,C57BL/6NJ,NA,NA,F,0,19.3,LL2-3,7,11.8571428571429,2017-04-10,2019-11-21 09:15:00,1963.193,7846.153,20598.239,295.6774,1142.6773,3121.8065,4.32258,57.38704,178.257997,5.3871,20.22581,61.35485,0.00752456565656565,1,3,8,-0.000144300144300145,5.3871,6.74193666666667,7.66935625,0.0411167528785015,47.5,15.3871,0.323938947368421
LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep3-PSY.avi-S7351500,LL2-B2B/2017-04-10_SPD/B6N_Female_S7351500_ep3-PSY.avi,C57BL/6NJ,NA,NA,F,0,19,LL2-4,8,11.8571428571429,2017-04-10,2019-11-21 09:15:00,2619.931,9136.794,21862.1136,280.129,1025.4194,2614.0002,19.90323,174.645071,686.064281,4.74194,20.90323,82.58063,0.0312455981240981,1,3,7,-0.000505050505050506,4.74194,6.96774333333333,11.7972328571429,0.24028174277726,32.5,27.6774,0.851612307692308
LL2-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep10-PSY.avi-S7351571,LL2-B2B/2017-04-10_SPD/B6N_Female_S7351571_ep10-PSY.avi,C57BL/6NJ,NA,NA,F,0,18.6,LL2-1,5,11.8571428571429,2017-04-10,2019-11-21 09:15:00,1408.8313,5895.1043,12823.2464,285.4194,1145.3873,3177.5808,14.6129,54.645106,122.483826,10.5806,38.8064,376.09629,0.107345481240981,1,4,18,0.00591630591630592,10.5806,9.7016,20.8942383333333,0.0150122893235011,27.5,109.806,3.99294545454545
LL2-B2B/2017-04-12_SPD/B6N_Female_S7227989_ep3-PSY.avi-S7227989,LL2-B2B/2017-04-12_SPD/B6N_Female_S7227989_ep3-PSY.avi,C57BL/6NJ,NA,NA,F,0,21.1,LL2-1,5,13.1428571428571,2017-04-12,2019-11-21 12:50:00,2186.339,8371.496,21083.6007,273.1666,1134.8665,2993.9333,26.86667,65.20001,306.133336,0,18.23334,132.23328,0.06924956998557,0,2,10,0.00382395382395382,NA,9.11667,13.223328,0.139478672438673,37.5,78.59997,2.0959992
LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep11-PSY.avi-S7351500,LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep11-PSY.avi,C57BL/6NJ,NA,NA,F,0,19,LL2-2,6,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2789.256,9382.213,25226.924,244,1024.9375,2485.2814,56,175.0625,814.71875,4.65625,4.65625,10.3125,-0.00398178210678211,1,1,2,-0.00101010101010101,4.65625,4.65625,5.15625,0.0294117647058824,37.5,5.65625,0.150833333333333
LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep12-PSY.avi-S7351500,LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep12-PSY.avi,C57BL/6NJ,NA,NA,F,0,20,LL2-3,7,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2050.141,6162.723,14102.31,278.75,1093.1563,3067.43765,21.25,106.8438,232.56245,7.1875,13.21875,60.7187,0.042451240981241,1,2,7,0.00404040404040404,7.1875,6.609375,8.6741,0.0506538005923001,42.5,34.1562,0.803675294117647
LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep13-PSY.avi-S7351500,LL2-B2B/2017-04-12_SPD/B6N_Female_S7351500_ep13-PSY.avi,C57BL/6NJ,NA,NA,F,0,19.5,LL2-4,8,12.1428571428571,2017-04-12,2019-11-21 09:25:00,2483.089,9313.351,24945.2,264.625,1033.781,2695.3749,35.375,166.2188,604.6251,4.125,4.125,41.7188,0.0113343326118326,1,1,6,0.00115440115440115,4.125,4.125,6.95313333333333,0.0489086593172119,27.5,18.1563,0.660229090909091
LL2-B2B/2017-04-25_SPD/WT001G14N5F90237M-37-PSY.avi-WT1701P,LL2-B2B/2017-04-25_SPD/WT001G14N5F90237M-37-PSY.avi,C57BL/6J,NA,NA,M,1,31.2,LL2-1,5,15.7142857142857,2017-04-25,2019-11-21 09:35:00,3356.807,8677.4223,19425.7722,282.6333,1093.8333,3017.2336,17.4,106.2,282.833266,14.49997,154.4,407.49986,0.0628811204906205,2,6,15,-0.000865800865800864,7.249985,25.7333333333333,27.1666573333333,0.265976416577825,12.5,115.6,9.248
LL2-B2B/2017-04-25_SPD/WT001G14N5F90238M-38-PSY.avi-WT1701P,LL2-B2B/2017-04-25_SPD/WT001G14N5F90238M-38-PSY.avi,C57BL/6J,NA,NA,M,1,33.3,LL2-2,6,15.7142857142857,2017-04-25,2019-11-21 09:35:00,2108.594,7101.871,14705.3723,281.2334,1086.8,3065.5334,18.83334,113.26671,234.566737,8.7,55.9,328.46669,0.093730233044733,1,3,17,0.0062049062049062,8.7,18.6333333333333,19.32157,-0.155601811456753,27.5,91.36663,3.32242290909091
000689-F-AX5-10.2857142857143-42836-1-S415,LL2-B2B/2017-06-30_SPD/LL2-1_000689-F-AX5-10.2857142857143-42836-1-S415.avi,SWR/J,Albino,3,F,0,NA,LL2-1,5,11.4285714285714,2017-06-30,NA,2067.588,5082.79,8683.4775,286.4118,1161.755,3258.6276,13.71656,39.51376,47.09562,16.73674,258.44396,710.99542,-0.0753542943722944,2,10,23,-0.00822510822510823,8.36837,25.844396,30.9128443478261,0.663689227001047,27.5,186.5573,6.78390181818182
000689-F-AX5-10.2857142857143-42836-2-S415,LL2-B2B/2017-06-30_SPD/LL2-2_000689-F-AX5-10.2857142857143-42836-2-S415.avi,SWR/J,Albino,3,F,0,NA,LL2-2,6,11.4285714285714,2017-06-30,NA,2063.804,6557.107,13649.6692,294.4656,1180.0962,3249.913,5.6628,20.41754,53.29322,0,208.10798,661.6354,0.291479386724387,0,6,16,0.00194805194805195,NA,34.6846633333333,41.3522125,0.801970244964616,42.5,201.407,4.73898823529412
000689-F-AX5-10.2857142857143-42836-3-S415,LL2-B2B/2017-06-30_SPD/LL2-3_000689-F-AX5-10.2857142857143-42836-3-S415.avi,SWR/J,Albino,3,F,0,NA,LL2-3,7,11.4285714285714,2017-06-30,NA,2870.165,9691.828,18225.2796,275.9357,1119.9129,3154.2427,24.19274,80.60052,147.16988,0,141.0352,700.20538,0.440054209235209,0,5,20,0.00764790764790765,NA,28.20704,35.010269,0.601091935802469,52.5,142.3565,2.71155238095238
000689-F-AX5-10.2857142857143-42836-4-S415,LL2-B2B/2017-06-30_SPD/LL2-4_000689-F-AX5-10.2857142857143-42836-4-S415.avi,SWR/J,Albino,3,F,0,NA,LL2-4,8,11.4285714285714,2017-06-30,NA,3090.967,10066.9158,20544.1586,275.4952,1049.5056,2958.593,24.6332,151.00802,343.1027,5.28528,95.70138,763.18826,0.451026519480519,1,3,16,0.00454545454545454,5.28528,31.90046,47.69926625,0.890392512291642,42.5,183.7893,4.32445411764706
LL2-B2B/2017-07-05_SPD/WT009G5NCIN30107F-7-PSY.avi-WT1704M,LL2-B2B/2017-07-05_SPD/WT009G5NCIN30107F-7-PSY.avi,C57BL/6NJ,NA,NA,F,0,30.4,LL2-1,5,15.4285714285714,2017-07-05,2019-11-21 12:10:00,1163.497,3294.1543,6996.8613,293.1666,1188.0666,3259.5667,6.833337,11.933337,40.466657,15.73333,80.36663,334.73326,0.0587998297258297,2,5,18,0.00339105339105339,7.866665,16.073326,18.5962922222222,0.0764411074362367,22.5,103.9,4.61777777777778
LL2-B2B/2017-07-05_SPD/WT009G5NCIN30108F-8-PSY.avi-WT1704M,LL2-B2B/2017-07-05_SPD/WT009G5NCIN30108F-8-PSY.avi,C57BL/6NJ,NA,NA,F,0,24.8,LL2-2,6,15.4285714285714,2017-07-05,2019-11-21 12:10:00,1965.822,5699.203,12915.0654,293.0333,1125.5333,3171.0999,7.000003,74.533366,128.999965,11.23333,37.86673,166.30006,0.111127878066378,2,5,18,0.00808080808080808,5.616665,7.573346,9.23889222222222,0.0854775677640832,52.5,61.60003,1.1733339047619
LL2-B2B/2017-07-19_SPD/B6J_Male_S7269615_5-PSY.avi-S7269615,LL2-B2B/2017-07-19_SPD/B6J_Male_S7269615_5-PSY.avi,C57BL/6J,NA,NA,M,1,29.3,LL2-1,5,13.1428571428571,2017-07-19,2019-11-21 09:45:00,2332,7274.373,15712.0748,285.3667,1118.6333,3076.1667,14.700004,81.43336,223.933387,3.53333,49.93333,256.5999,0.164030715728716,1,7,15,-0.00317460317460318,3.53333,7.13333285714286,17.10666,0.787641582565775,47.5,102.03333,2.14807010526316
LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_1-PSY.avi-S7280865,LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_1-PSY.avi,C57BL/6J,NA,NA,M,1,29.4,LL2-2,6,13.1428571428571,2017-07-19,2019-11-21 09:45:00,1382.361,4563.1555,12167.6095,283.8,1138.2332,3072.0999,16.2,61.766707,227.933374,4.1,39.70003,131.43336,-0.00120493795093796,1,4,10,-0.00144300144300145,4.1,9.9250075,13.143336,0.0993407102502018,37.5,37.1,0.989333333333333
LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_2-PSY.avi-S7280865,LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_2-PSY.avi,C57BL/6J,NA,NA,M,1,27,LL2-3,7,13.1428571428571,2017-07-19,2019-11-21 09:45:00,1856.323,5737.8849,12497.8508,272.3999,1122.7332,3085.6666,27.60001,77.26665,214.366574,5.83333,36.76666,154.03329,0.0240765144300144,1,6,14,-7.21500721500734e-05,5.83333,6.12777666666667,11.0023778571429,0.0944023610170766,32.5,56.5333,1.73948615384615
LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_3-PSY.avi-S7280865,LL2-B2B/2017-07-19_SPD/B6J_Male_S7280865_3-PSY.avi,C57BL/6J,NA,NA,M,1,26.9,LL2-4,8,13.1428571428571,2017-07-19,2019-11-21 09:45:00,3471.236,9326.685,17353.6088,279.2667,1130.0333,3126.1999,20.76667,70.033339,173.900046,3.03333,59.3666,246.46664,0.051507987012987,1,6,18,0.00274170274170274,3.03333,9.89443333333333,13.6925911111111,0.043818917002012,27.5,45.9,1.66909090909091
LL2-B2B/2017-08-02_SPD/WT001G15N5F100105F-5-PSY.avi-WT1705N,LL2-B2B/2017-08-02_SPD/WT001G15N5F100105F-5-PSY.avi,C57BL/6J,NA,NA,F,0,22,LL2-1,5,14.5714285714286,2017-08-02,2019-11-21 09:39:00,2678.089,7458.359,13239.506,285.3334,1126.0001,3097.7332,14.666664,73.999967,202.300017,4.26667,30.13337,310.19977,0.107368677489177,1,3,10,0.000793650793650792,4.26667,10.0444566666667,31.019977,0.504158478614445,37.5,199.633,5.32354666666667
LL2-B2B/2017-08-02_SPD/WT001G15N5F100201M-1-PSY.avi-WT1705O,LL2-B2B/2017-08-02_SPD/WT001G15N5F100201M-1-PSY.avi,C57BL/6J,NA,NA,M,1,32.7,LL2-2,6,14.1428571428571,2017-08-02,2019-11-21 09:39:00,2225.035,6405.0129,15969.9707,272.1999,1036.1334,2763.4333,27.83334,163.899943,536.600019,4.66667,46.7333,317.53326,0.114879762626263,1,5,16,0.00144300144300144,4.66667,9.34666,19.84582875,0.402340790349418,37.5,116.8666,3.11644266666667
LL2-B2B/2017-08-02_SPD/WT001G15N5F100202M-2-PSY.avi-WT1705O,LL2-B2B/2017-08-02_SPD/WT001G15N5F100202M-2-PSY.avi,C57BL/6J,NA,NA,M,1,34.2,LL2-3,7,14.1428571428571,2017-08-02,2019-11-21 09:39:00,2559.92,6042.025,12657.3819,289.5668,1068.6335,3043.6668,10.466657,131.400009,256.366713,7.43333,85.13333,434.76663,0.206387612554113,2,5,13,-0.00245310245310245,3.716665,17.026666,33.4435869230769,1.24030991527446,47.5,164.0333,3.45333263157895
